Title,Price,Stock,URL
Alcatroz Xcraft CLASSIC ELECTRO – Wired RGB Mouse,"Rs:1,900.00Rs:2,100.00or 3 XRs:709.33with",Out of Stock,https://mdcomputers.lk/product/alcatroz-xcraft-classic-electro-wired-rgb-mouse/
TURBOGEAR TC809 WIRED OFFICE KEYBOARD & MOUSED COMBO PACK,"Rs:1,900.00or 3 XRs:709.33with",Out of Stock,https://mdcomputers.lk/product/tc809-wired-combo-pack/
AULA S11 WIRED BRAND NEW GAMING MOUSE,"Rs:1,900.00or 3 XRs:709.33with",Out of Stock,https://mdcomputers.lk/product/aula-s11-wired-brand-new-gaming-mouse/
ELGATO CHAT LINK CABLE,"Rs:1,900.00or 3 XRs:709.33with",Available / Check Site,https://mdcomputers.lk/product/elgato-chat-link-cable/
HAVIT KB-2006 KEYBOARD,"Rs:2,000.00or 3 XRs:746.67with",Out of Stock,https://mdcomputers.lk/product/havit-kb-2006-keyboard/
HIFROST W12 ARGB Mirror Light Effect PC Case System Fan 120MM ARGB FAN,"Rs:2,000.00Rs:2,200.00or 3 XRs:746.67with",Out of Stock,https://mdcomputers.lk/product/hifrost-120mm-pc-case-fan-w12-black/
Jedel GM890 Gaming Moues 3200DPI RGB Gaming Mouse,"Rs:2,000.00or 3 XRs:746.67with",Out of Stock,https://mdcomputers.lk/product/jedel-gm890-gaming-moues-3200dpi-rgb-gaming-mouse/
USED AMD STOCK COOLER,"Rs:2,000.00or 3 XRs:746.67with",Out of Stock,https://mdcomputers.lk/product/used-amd-stock-cooler/
JEQANG JW-AP01 Rechargeable Wireless Mouse,"Rs:2,000.00or 3 XRs:746.67with",Out of Stock,https://mdcomputers.lk/product/jeqang-jw-ap01-rechargeable-wireless-mouse/
HDMI 5M CABLE,"Rs:2,000.00or 3 XRs:746.67with",Out of Stock,https://mdcomputers.lk/product/hdmi-5m-cable/
MEMORY GHOST 16GB BRAND NEW USB PEN DRIVE,"Rs:2,000.00or 3 XRs:746.67with",Out of Stock,https://mdcomputers.lk/product/play-16gb-brand-new-usb-pen-drive-03-y/
AARCTEC NORMAL MOUSE PAD (LARGE ),"Rs:2,000.00Rs:2,500.00or 3 XRs:746.67with",Out of Stock,https://mdcomputers.lk/product/aarctec-normal-mouse-pad-large/
OSCOO DDR3 4GB DESKTOP RAM,"Rs:2,000.00or 3 XRs:746.67with",Out of Stock,https://mdcomputers.lk/product/oscoo-ddr3-4gb-desktop-ram/
HIFROST ARGB CONTROLLER WITH REMOTE CONTROLLER HF – A3 PRO,"Rs:2,100.00or 3 XRs:784.00with",Out of Stock,https://mdcomputers.lk/product/hifrost-argb-controller-with-remote-controller-hf-a3-pro/
JEDEL GM830 BRAND NEW GAMING MOUSE,"Rs:2,200.00or 3 XRs:821.33with",Out of Stock,https://mdcomputers.lk/product/jedel-gm830-gaming-mouse/
Mouse Havit HV-MS78GT Wireless,"Rs:2,200.00or 3 XRs:821.33with",Out of Stock,https://mdcomputers.lk/product/mouse-havit-hv-ms78gt-wireless/
MEETION SP2010 SPEAKER,"Rs:2,200.00Rs:2,500.00or 3 XRs:821.33with",Out of Stock,https://mdcomputers.lk/product/meetion-sp2010-speaker/
AULA S13 WIRED OPTICAL GAMING MOUSE,"Rs:2,300.00or 3 XRs:858.67with",Out of Stock,https://mdcomputers.lk/product/aula-s13-wired-optical-gaming-mouse/
COOLER MASTER I50 CPU COOLER,"Rs:2,300.00or 3 XRs:858.67with",Out of Stock,https://mdcomputers.lk/product/cooler-master-i50-cpu-cooler/
ARCTIC MX-4 (4g) ULTIMATE PERFORMANCE THERMAL PASTE,"Rs:2,300.00or 3 XRs:858.67with",Out of Stock,https://mdcomputers.lk/product/arctic-mx-4-4g-ultimate-performance-thermal-paste/
CON 318 – UGREEN 2 METER 3AMP TYPE-C TO USB QC3.0 FAST CHARGING CABLE US287 – 60118 ( 1 Year Warranty ),"Rs:2,300.00or 3 XRs:858.67with",Out of Stock,https://mdcomputers.lk/product/ugreen-2-meter-3amp-type-c-to-usb-qc3-0-fast-charging-cable-us287-60118-1-year-warranty/
JEDEL K500 WIRED BRAND NEW GAMING KEYBOARD ( 03 month warranty ),"Rs:2,400.00Rs:2,850.00or 3 XRs:896.00with",Out of Stock,https://mdcomputers.lk/product/jedel-k500-brand-new-gaming-wired-keyboard-03-month-warranty/
AARCTEC NORMAL MOUSE PAD ( XL ),"Rs:2,400.00or 3 XRs:896.00with",Out of Stock,https://mdcomputers.lk/product/aarctec-normal-mouse-pad-xl/
CON340 UGREEN 3 Meter 3Amp Type-C to USB QC3.0 Fast Charging Cable US287 – 60826 ( 1 Year Warranty ),"Rs:2,490.00or 3 XRs:929.60with",Out of Stock,https://mdcomputers.lk/product/canon-sri-lanka-printer-no-01-canon-pixma-2/
TYPE C TO USB HUB,"Rs:2,500.00or 3 XRs:933.33with",Out of Stock,https://mdcomputers.lk/product/type-c-lan-hub-3port/
300MBPS WIRELESS USB ADAPTER,"Rs:2,500.00or 3 XRs:933.33with",Out of Stock,https://mdcomputers.lk/product/300mbps-wireless-usb-adapter/
MEETION K400 MINI OFFICE KEYBOARD,"Rs:2,500.00Rs:2,900.00or 3 XRs:933.33with",Out of Stock,https://mdcomputers.lk/product/meetion-k400-mini-office-keyboard/
MEETION K410 CHOCOLATE KEYBOARD,"Rs:2,500.00Rs:2,600.00or 3 XRs:933.33with",Out of Stock,https://mdcomputers.lk/product/meetion-k410-chocolate-keyboard/
FANTECH MPR351S FIREFLY Soft Cloth RGB Mouse Pad,"Rs:2,500.00or 3 XRs:933.33with",Out of Stock,https://mdcomputers.lk/product/fantech-mpr351s-firefly-soft-cloth-rgb-mouse-pad/
MSI H991 Wired Gaming Headset (GRADE B),"Rs:2,500.00or 3 XRs:933.33with",Out of Stock,https://mdcomputers.lk/product/msi-h991-wired-gaming-headset-grade-b/
JEQANG JW-D226 RGB 2.4G BLUETOOTH DUAL MODE MOUSE,"Rs:2,500.00or 3 XRs:933.33with",Out of Stock,https://mdcomputers.lk/product/jeqang-jw-d226-rgb-2-4g-bluetooth-dual-mode-mouse/
XENON 3 BLACK BLACK BRAND NEW HEADPHONES,"Rs:2,500.00Rs:2,800.00or 3 XRs:933.33with",Out of Stock,https://mdcomputers.lk/product/xenon-3-black-black-brand-new-headphones/
AARCTEC RGB MOUSE PAD ( SMALL  ),"Rs:2,500.00or 3 XRs:933.33with",Out of Stock,https://mdcomputers.lk/product/aarctec-rgb-mouse-pad-small/
COOLMOON CM-M2A ARGB M.2 Heatsink/SSD Cooler,"Rs:2,500.00or 3 XRs:933.33with",Out of Stock,https://mdcomputers.lk/product/coolmoon-cm-m2a-argb-m-2-heatsink-ssd-cooler-2/
HP SMALL LOGO SIDE BAG,"Rs:2,500.00or 3 XRs:933.33with",Out of Stock,https://mdcomputers.lk/product/hp-small-logo-side-bag/
ASUS LAPTOP SIDE BAG,"Rs:2,500.00or 3 XRs:933.33with",Out of Stock,https://mdcomputers.lk/product/asus-laptop-side-bag/
DELL LAPTOP SIDE BAG,"Rs:2,500.00or 3 XRs:933.33with",Out of Stock,https://mdcomputers.lk/product/dell-laptop-side-bag/
FANTECH WG11 CRUISER WIRELESS GAMING MOUSE,"Rs:2,500.00or 3 XRs:933.33with",Out of Stock,https://mdcomputers.lk/product/fantech-wg11-cruiser-wireless-gaming-mouse/
LOGITECH M150 WIRELESS BRAND NEW MOUSE,"Rs:2,500.00or 3 XRs:933.33with",Out of Stock,https://mdcomputers.lk/product/logitech-m150-wireless-brand-new-mouse/
LB-LINK WIFI+BT 4.2 USB ADAPTER,"Rs:2,500.00or 3 XRs:933.33with",Out of Stock,https://mdcomputers.lk/product/lb-link-wifibt-4-2-usb-adapter/
MIKUSO LS – 060 LAPTOP STAND,"Rs:2,500.00or 3 XRs:933.33with",Out of Stock,https://mdcomputers.lk/product/mikuso-ls-060-laptop-stand/
EPSON 003 BLACK INK CARTRIDGE,"Rs:2,600.00or 3 XRs:970.67with",Out of Stock,https://mdcomputers.lk/product/bottle-ink-epson-003-black/
TURBOGEAR TG200 PROFESSIONAL WIRED OPTICAL GAMING MOUSE,"Rs:2,600.00Rs:2,900.00or 3 XRs:970.67with",Out of Stock,https://mdcomputers.lk/product/turbogear-tg200-professional-wired-optical-gaming-mouse/
HAVIT H220D WIRED BRAND NEW HEADPHONE,"Rs:2,600.00or 3 XRs:970.67with",Out of Stock,https://mdcomputers.lk/product/havit-h220d-wired-brand-new-headphone/
Thunder Wolf TF200 Wired USB Keyboard and Mouse Set Game Character Luminous Keyboard and Mouse,"Rs:2,700.00Rs:2,800.00or 3 XRs:1,008.00with",Out of Stock,https://mdcomputers.lk/product/thunder-wolf-tf200-wired-usb-keyboard-and-mouse-set-game-character-luminous-keyboard-and-mouse/
USB PC Camera 720P Video Record HD Web Camera,"Rs:2,800.00or 3 XRs:1,045.33with",Out of Stock,https://mdcomputers.lk/product/usb-pc-camera-720p-video-record-hd-web-camera/
IDE / SATA USB ADAPTER,"Rs:2,800.00or 3 XRs:1,045.33with",Out of Stock,https://mdcomputers.lk/product/ide-sata-usb-adapter/
DDR4 4GB 2400-2133MHZ USED LAPTOP RAM,"Rs:2,800.00or 3 XRs:1,045.33with",Out of Stock,https://mdcomputers.lk/product/4gb-ddr4-2400-2133mhz-uded-laptop-ram/
Meetion Gaming Mouse MT-GM30,"Rs:2,800.00or 3 XRs:1,045.33with",Out of Stock,https://mdcomputers.lk/product/meetion-gaming-mouse-mt-gm30/
KM038 COMBO PACK,"Rs:2,800.00or 3 XRs:1,045.33with",Out of Stock,https://mdcomputers.lk/product/km038-combo-pack/
JEDEL K32 BLACK KEYBOARD,"Rs:2,800.00Rs:3,000.00or 3 XRs:1,045.33with",Out of Stock,https://mdcomputers.lk/product/jedel-k32-black-keyboard/
ALCATROZ AIRMOUSE L6 CHROMA SILENT MOUSE,"Rs:2,800.00or 3 XRs:1,045.33with",Out of Stock,https://mdcomputers.lk/product/alcatroz-airmouse-l6-chroma-silent-mouse/
WS1000 JEDEL MINI WIRELESS BRAND NEW KEYBOARD,"Rs:2,800.00or 3 XRs:1,045.33with",Out of Stock,https://mdcomputers.lk/product/jedel-ws1000-mini-wireless-brand-new-keyboard/
JEDEL GK106 BRAND NEW KEYBOARD & MOUSE COMBO PACK ( 03 Month Warranty ),"Rs:2,800.00or 3 XRs:1,045.33with",Out of Stock,https://mdcomputers.lk/product/jedel-gk106-brand-new-keyboard-mouse-combo-pack/
TURBOGEAR WIRED GAMING RGB MOUSE & KEYBOARD TC09,"Rs:2,800.00Rs:3,150.00or 3 XRs:1,045.33with",Out of Stock,https://mdcomputers.lk/product/turbogear-wired-gaming-rgb-mouse-keyboard-tc09/
JEDEL S-509 USB PC SPEAKER,"Rs:2,800.00Rs:3,200.00or 3 XRs:1,045.33with",Out of Stock,https://mdcomputers.lk/product/jedel-s-509-usb-pc-speaker/
ERGOSTAND BRAND NEW LAPTOP COOLING PAD,"Rs:2,900.00or 3 XRs:1,082.67with",Out of Stock,https://mdcomputers.lk/product/ergostand-brand-new-laptop-cooling-pad/
JEDEL HS-772 HEADSET,"Rs:2,900.00or 3 XRs:1,082.67with",Out of Stock,https://mdcomputers.lk/product/jedel-hs-772-headset/
DAHUA USB-U156-3.2-64GB USB FLASH PEN DRIVE,"Rs:2,900.00or 3 XRs:1,082.67with",Out of Stock,https://mdcomputers.lk/product/dahua-usb-u156-32-64gb-usb-flash-pen-drive/
USB TO HDMI+VGA ADAPTER,"Rs:2,900.00or 3 XRs:1,082.67with",Out of Stock,https://mdcomputers.lk/product/usb-to-hdmivga-adapter/
BASEUS EASY JOURNEY SERIES STORAGE BAG,"Rs:2,900.00or 3 XRs:1,082.67with",Out of Stock,https://mdcomputers.lk/product/baseus-easy-journey-series-storage-bag/
AULA F3061 KEYBOARD & MOUSE COMBO,"Rs:2,950.00or 3 XRs:1,101.33with",Out of Stock,https://mdcomputers.lk/product/aula-f3061-keyboard-mouse-combo/
250GB LAPTOP USED SATA HARDS,"Rs:3,000.00or 3 XRs:1,120.00with",Out of Stock,https://mdcomputers.lk/product/250gb-laptop-used-sata-hards/
Logitech K120 USB Standard Computer Keyboard,"Rs:3,000.00or 3 XRs:1,120.00with",Out of Stock,https://mdcomputers.lk/product/keyboard-logitech-k120-usb/
64GB ADDLINK U65 USB 3.1 Pen Drive,"Rs:3,000.00or 3 XRs:1,120.00with",Out of Stock,https://mdcomputers.lk/product/64gb-addlink-u65-usb-3-1-pen-drive/
ARGB PCI STRIP CABLE,"Rs:3,000.00or 3 XRs:1,120.00with",Available / Check Site,https://mdcomputers.lk/product/argb-power-extension-cable/
AARCTEC RGB MOUSE PAD (MEDIUM ),"Rs:3,000.00Rs:3,500.00or 3 XRs:1,120.00with",Out of Stock,https://mdcomputers.lk/product/aarctec-rgb-mouse-pad-medium/
ONIKUMA CW902 BRAND NEW GAMING MOUSE ( 01y ),"Rs:3,000.00or 3 XRs:1,120.00with",Out of Stock,https://mdcomputers.lk/product/onikuma-cw902-brand-new-gaming-mouse-01y/
YAKS-GE03 GAMING HEADSET,"Rs:3,000.00or 3 XRs:1,120.00with",Out of Stock,https://mdcomputers.lk/product/yaks-ge03-gaming-headset/
FANTECH EG3 WIRED EARPHONES,"Rs:3,000.00or 3 XRs:1,120.00with",Out of Stock,https://mdcomputers.lk/product/fantech-eg3-wired-earphones/
USED 350W GAMING POWER SUPPLAY,"Rs:3,000.00Rs:3,900.00or 3 XRs:1,120.00with",Out of Stock,https://mdcomputers.lk/product/used-350w-gaming-power-supplay/
CON320 – UGREEN 1 Meter 100W 5A MaxType-C to Type-C PD Fast Charging Nylon Braided Cable L512 – 45063 (1 Year Warranty ),"Rs:3,000.00or 3 XRs:1,120.00with",Out of Stock,https://mdcomputers.lk/product/ugreen-45063-usb-c-to-usb-c-pd-fast-charging-1m-cable-space-gray-l512/
ARCTIC P8 PWM PST (Black) FAN ( 06 year warranty ),"Rs:3,000.00Rs:3,500.00or 3 XRs:1,120.00with",Available / Check Site,https://mdcomputers.lk/product/arctic-p8-pwm-pst-black-fan-06-year-warranty/
CORDIE 1 LAPTOP COOLING PAD,"Rs:3,100.00or 3 XRs:1,157.33with",Out of Stock,https://mdcomputers.lk/product/cordie-1-laptop-cooling-pad/
CANON PIXMA 746 CARTRIDGE,"Rs:3,200.00or 3 XRs:1,194.67with",Out of Stock,https://mdcomputers.lk/product/canon-pixma-746-cartridge/
JEDEL GK110+ BRAND NEW RGB GAMING COMBO PACK,"Rs:3,200.00or 3 XRs:1,194.67with",Out of Stock,https://mdcomputers.lk/product/jedel-gk110-brand-new-rgb-gaming-combo-pack/
JEDEL GM1400 GAMING MOUSE,"Rs:3,250.00or 3 XRs:1,213.33with",Out of Stock,https://mdcomputers.lk/product/jedel-gm1400-gaming-mouse/
CANON GI 790 BOTTLE INK (BLACK),"Rs:3,300.00or 3 XRs:1,232.00with",Out of Stock,https://mdcomputers.lk/product/canon-gi-790-bottle-ink-black-orginal/
ARCTIC P12 SLIM PWM PST (Black) FAN,"Rs:3,300.00Rs:3,800.00or 3 XRs:1,232.00with",Available / Check Site,https://mdcomputers.lk/product/arctic-p12-slim-pwm-pst-black-fan/
320GB LAPTOP HDD USED,"Rs:3,400.00Rs:4,200.00or 3 XRs:1,269.33with",Available / Check Site,https://mdcomputers.lk/product/320gb-laptop-hdd-used/
FANTECH VX7 CRYPTO RGB BRAND NEW GAMING MOUSE,"Rs:3,400.00or 3 XRs:1,269.33with",Out of Stock,https://mdcomputers.lk/product/fantech-vx7-crypto-rgb-gaming-mouse/
AARCTEC RGB MOUSE PAD ( LARGE ),"Rs:3,400.00Rs:4,200.00or 3 XRs:1,269.33with",Out of Stock,https://mdcomputers.lk/product/aarctec-rgb-mouse-pad-large/
COOLMOON CM-GH2 Vertical Gpu Holder 5V 3Pin ARGB,"Rs:3,400.00or 3 XRs:1,269.33with",Out of Stock,https://mdcomputers.lk/product/coolmoon-cm-gh2-vertical-gpu-holder-5v-3pin-argb/
SANDISK ULTRA DUAL PEN DRIVE GO TYPE-C 64GB,"Rs:3,400.00or 3 XRs:1,269.33with",Out of Stock,https://mdcomputers.lk/product/sandisk-ultra-dual-pen-drive-go-type-c-64gb/
CON342 UGREEN 3 Meter 60W Type-C to Type-C 2.0 3A Cable US286 – 60788 ( 1 Year Warranty ),"Rs:3,400.00or 3 XRs:1,269.33with",Out of Stock,https://mdcomputers.lk/product/con329-ugreen-3-meter-60w-type-c-to-type-c-2-0-3a-cable-us286-60788-1-year-warranty/
G31 MOTHERBOARD USED,"Rs:3,500.00or 3 XRs:1,306.67with",Available / Check Site,https://mdcomputers.lk/product/g31-motherboard-used/
LAPTOP SLIM DVD WRITER-SATA,"Rs:3,500.00or 3 XRs:1,306.67with",Available / Check Site,https://mdcomputers.lk/product/laptop-slim-dvd-writer-sata/
Google Chromecast TV Streaming Device,"Rs:3,500.00or 3 XRs:1,306.67with",Out of Stock,https://mdcomputers.lk/product/google-chromecast-tv-streaming-device/
HDMI SPLITTER 4 PORT + POWER ADAPTER – HDMI 1080P 3D SPLITTER VER 1.4,"Rs:3,500.00or 3 XRs:1,306.67with",Out of Stock,https://mdcomputers.lk/product/hdmi-splitter-4-port-power-adapter-hdmi-1080p-3d-splitter-ver-1-4/
Microsoft Xbox 360 Wired Controller for Windows & Xbox 360 Console,"Rs:3,500.00Rs:4,800.00or 3 XRs:1,306.67with",Out of Stock,https://mdcomputers.lk/product/microsoft-xbox-360-wired-controller-for-windows-xbox-360-console/
JEDEL GH-220 RGB Lighting Surround Bass Stereo Noise Cancelling Mechanical Gaming Headphone,"Rs:3,500.00Rs:4,500.00or 3 XRs:1,306.67with",Out of Stock,https://mdcomputers.lk/product/jedel-gh-220-rgb-lighting-surround-bass-stereo-noise-cancelling-mechanical-gaming-headphone/
MEETION CP2020 LAPTOP COOLING PAD,"Rs:3,500.00Rs:3,800.00or 3 XRs:1,306.67with",Out of Stock,https://mdcomputers.lk/product/meetion-cp2020-cooler-pad/
One-Handed Gaming Keyboard kb015,"Rs:3,500.00or 3 XRs:1,306.67with",Available / Check Site,https://mdcomputers.lk/product/one-handed-gaming-keyboard-kb015/
Jedel GH-579 PRO Gaming Headset With RGB Lights,"Rs:3,500.00Rs:3,700.00or 3 XRs:1,306.67with",Out of Stock,https://mdcomputers.lk/product/jedel-gh-579-pro-gaming-headset-with-rgb-lights/
Jedel WS881 Wireless Combo Keyboard Mouse,"Rs:3,500.00or 3 XRs:1,306.67with",Out of Stock,https://mdcomputers.lk/product/jedel-ws880-wireless-combo-keyboard-mouse/
LAPTOP COOLING PAD WITH LIGHT FAN N99 BLACK,"Rs:3,500.00or 3 XRs:1,306.67with",Out of Stock,https://mdcomputers.lk/product/laptop-cooling-pad-with-light-fan-n99-black/
FANTECH WG9 KANATA WIRLESS MOUSE,"Rs:3,500.00or 3 XRs:1,306.67with",Out of Stock,https://mdcomputers.lk/product/fantech-wg9-kanata-wireless/
FANTECH X16 V2 THOR II RGB BRAND NEW GAMING MOUSE,"Rs:3,500.00or 3 XRs:1,306.67with",Out of Stock,https://mdcomputers.lk/product/fantech-x16-v2-thor-ii-rgb-gaming-mouse-2/
400w/450W  BRANDED USED POWER SUPPLY,"Rs:3,500.00or 3 XRs:1,306.67with",Out of Stock,https://mdcomputers.lk/product/400w-450w-branded-used-power-supply/
Raidmax 4-pin molex To 3x Sata Connector,"Rs:3,500.00or 3 XRs:1,306.67with",Available / Check Site,https://mdcomputers.lk/product/raidmax-4-pin-molex-to-3x-sata-connector/
Raidmax Fan Cable 3-Pin M-F Connector,"Rs:3,500.00or 3 XRs:1,306.67with",Available / Check Site,https://mdcomputers.lk/product/raidmax-fan-cable-3-pin-m-f-connector/
LOVINGCOOL LC-M120 RGB CPU Cooler,"Rs:3,500.00or 3 XRs:1,306.67with",Out of Stock,https://mdcomputers.lk/product/lovingcool-lc-m120-argb-cpu-cooler/
NZXT 12VHPWR ADAPTER CABLE,"Rs:3,500.00or 3 XRs:1,306.67with",Available / Check Site,https://mdcomputers.lk/product/nzxt-12vhpwr-adapter-cable/
GOLDEN FIELD DF300 PRO BRAND NEW GAMING RGB KEYBOARD & MOUSE COMBO PACK,"Rs:3,500.00or 3 XRs:1,306.67with",Out of Stock,https://mdcomputers.lk/product/golden-field-df300-pro-brand-new-gaming-rgb-keyboard-mouse-combo-pack/
1080P FULL HD STREAM WEBCAM,"Rs:3,500.00or 3 XRs:1,306.67with",Out of Stock,https://mdcomputers.lk/product/full-hd-stream-webcam/
NS0049 PIX-LINK UAC03D 600MBPS WIFI ADAPTER,"Rs:3,500.00Rs:4,450.00or 3 XRs:1,306.67with",Out of Stock,https://mdcomputers.lk/product/pix-link-uac03-802-11ac-600mbps-wifi-adapter/
KISONLI X17 USB GAMING SPEAKER,"Rs:3,500.00or 3 XRs:1,306.67with",Out of Stock,https://mdcomputers.lk/product/kisonli-x17-usb-gaming-speaker/
COOLMOON P22 RGB CPU COOLER,"Rs:3,500.00Rs:4,200.00or 3 XRs:1,306.67with",Out of Stock,https://mdcomputers.lk/product/coolmoon-p22-rgb-cpu-cooler/
HAVIT KB271WB DUAL MODE WIRLESS KEYBOARD AND MOUSE,"Rs:3,500.00or 3 XRs:1,306.67with",Out of Stock,https://mdcomputers.lk/product/havit-kb271wb-dual-mode-wirless-keyboard-and-mouse/
CON 308 – UGREEN USB TO 2.5-INCH SATA CONVERTER 50CM CM321 – 70609  ( 1 Year Warranty ),"Rs:3,500.00or 3 XRs:1,306.67with",Out of Stock,https://mdcomputers.lk/product/con-308-ugreen-usb-to-2-5-inch-sata-converter-50cm-cm321-70609-1-year-warranty/
VERBATIM 66432 USB WIRLESS MOUSE,"Rs:3,500.00or 3 XRs:1,306.67with",Out of Stock,https://mdcomputers.lk/product/verbatim-66432-usb-wirless-mouse/
ARCTIC MX-6 ULTIMATE PERFORMANCE THERMAL PASTE (2G),"Rs:3,500.00Rs:3,900.00or 3 XRs:1,306.67with",Available / Check Site,https://mdcomputers.lk/product/arctic-mx-6-ultimate-performance-thermal-paste-2g/
LOGITECH B170 WIRELESS BRAND NEW MOUSE ( 01 YEAR WARRANTY ),"Rs:3,550.00or 3 XRs:1,325.33with",Out of Stock,https://mdcomputers.lk/product/logitech-b170-wireless-brand-new-mouse-01-yeara-warranty/
HAVIT F2076 LAPTOP COOLER PAD,"Rs:3,700.00or 3 XRs:1,381.33with",Out of Stock,https://mdcomputers.lk/product/havit-f2076-laptop-cooler-pad/
"ARCTIC TP-3 (100x100mm, t:0.5mm)","Rs:3,700.00Rs:3,900.00or 3 XRs:1,381.33with",Available / Check Site,https://mdcomputers.lk/product/arctic-tp-3-100x100mm-t0-5mm/
ALFA UAC33D 5G WIRLESS USB ADAPTER,"Rs:3,750.00or 3 XRs:1,400.00with",Out of Stock,https://mdcomputers.lk/product/alfa-uac33d-5g-wirless-usb-adapter/
RAMSTA S800 SATA III 128GB SSD Solid State Drive,"Rs:3,800.00Rs:5,500.00or 3 XRs:1,418.67with",Out of Stock,https://mdcomputers.lk/product/ramsta-s800-sata-iii-128gb-ssd-solid-state-drive/
Fantech W190 Wireless Smart Office Mouse,"Rs:3,800.00or 3 XRs:1,418.67with",Out of Stock,https://mdcomputers.lk/product/fantech-w190-wireless-smart-office-mouse/
A4Tech Hu-8 Usb Brand New Head Phone,"Rs:3,800.00or 3 XRs:1,418.67with",Out of Stock,https://mdcomputers.lk/product/a4tech-hu-8-usb-brand-new-head-phone/
AULA WIND N600 GAMING SPEAKER,"Rs:3,800.00or 3 XRs:1,418.67with",Out of Stock,https://mdcomputers.lk/product/aula-wind-n600-gaming-speaker/
CON 297 – UGREEN WIRED EARPHONES WITH PLUG ( 01 YEAR WARRANTY ) 35755,"Rs:3,800.00Rs:4,000.00or 3 XRs:1,418.67with",Out of Stock,https://mdcomputers.lk/product/con-297-ugreen-wired-earphones-with-plug-01-year-warranty/
CON 301 – UGREEN FOLDABLE DESKTOP LAPTOP STAND – LP230,"Rs:3,800.00Rs:4,000.00or 3 XRs:1,418.67with",Out of Stock,https://mdcomputers.lk/product/con-301-ugreen-foldable-desktop-laptop-stand/
MARVO H-8325 MULTIPLATFORM WIRED GAMING HEADSET ( 01 year warranty ),"Rs:3,800.00or 3 XRs:1,418.67with",Out of Stock,https://mdcomputers.lk/product/marvo-h-8325-brand-new-gaming-headse-sl-pri/
COOLMOON P22 ARGB CPU Cooler – 90mm,"Rs:3,900.00or 3 XRs:1,456.00with",Out of Stock,https://mdcomputers.lk/product/coolmoon-p22-argb-cpu-cooler-90mm/
Alcatroz Jellybean-U2000 Wired Keyboard and Mouse Combo,"Rs:3,900.00or 3 XRs:1,456.00with",Out of Stock,https://mdcomputers.lk/product/alcatroz-jellybean-u2000-wired-keyboard-and-mouse-combo/
JEDEL S-570 2.1 USB POWER DESKTOP SPEAKER,"Rs:3,900.00or 3 XRs:1,456.00with",Out of Stock,https://mdcomputers.lk/product/jedel-s-570-2-1-usb-power-desktop-speaker/
JEDEL WS681 MINI WIRELESS KEYBOARD MOUSE COMBO,"Rs:3,900.00or 3 XRs:1,456.00with",Out of Stock,https://mdcomputers.lk/product/jedel-ws681-mini-stylish-wireless-gaming-keyboard-mouse-combo/
SILICON POWER C51 64GB FLASH DRIVE,"Rs:3,900.00or 3 XRs:1,456.00with",Out of Stock,https://mdcomputers.lk/product/silicon-power-c51-64gb-flash-drive/
ARCTIC P8 MAX (Black) FAN ( 06 years warranty ),"Rs:3,900.00Rs:4,200.00or 3 XRs:1,456.00with",Available / Check Site,https://mdcomputers.lk/product/arctic-p8-max-black-fan-06-years-warranty-s/
DESKTOP SWITCH – MERCUSYS MS108 10/100MBPS,"Rs:4,000.00or 3 XRs:1,493.33with",Out of Stock,https://mdcomputers.lk/product/desktop-switch-mercusys-ms108-10-100mbps/
HAVIT HV-F2035 NOTEBOOK COOLER PAD,"Rs:4,000.00or 3 XRs:1,493.33with",Available / Check Site,https://mdcomputers.lk/product/havit-hv-f2035-notebook-cooler-pad/
Amida Xerox 3020/3025 Toner,"Rs:4,000.00or 3 XRs:1,493.33with",Out of Stock,https://mdcomputers.lk/product/aco-toner-cartridge-compatible-for-xerox-p3020/
MEETION MC13 GAMING MICROPHONE,"Rs:4,000.00or 3 XRs:1,493.33with",Out of Stock,https://mdcomputers.lk/product/meetion-mc13-gaming-microphone/
MEETION BTK001 BLUETOOTH KEYBOARD,"Rs:4,000.00or 3 XRs:1,493.33with",Out of Stock,https://mdcomputers.lk/product/meetion-btk001-bluetooth-keyboard/
MEETION C4120 2.4 GHz KEYBOARD AND MOUSE WIRELESS COMBO,"Rs:4,000.00or 3 XRs:1,493.33with",Out of Stock,https://mdcomputers.lk/product/meetion-c4120-2-4-ghz-keyboard-and-mouse-wireless-combo-2/
PORTABLE M.2 NVME SSD ENCLOSURE,"Rs:4,000.00Rs:4,500.00or 3 XRs:1,493.33with",Out of Stock,https://mdcomputers.lk/product/portable-m-2-ssd-enclosure/
"Jedel WD139 Lightweight Wireless Gaming Mouse With Rgb Charging Dock, Magnetic Charging","Rs:4,000.00or 3 XRs:1,493.33with",Out of Stock,https://mdcomputers.lk/product/jedel-wd139-lightweight-wireless-gaming-mouse-with-rgb-charging-dock-magnetic-charging/
TYPE C TO 3 TO HDTV 8 IN 1 ADAPTER,"Rs:4,000.00or 3 XRs:1,493.33with",Out of Stock,https://mdcomputers.lk/product/usb-c-to-hdtv-8-ports-multifunction-adapter/
Raidmax 6-Pin M-f Connector,"Rs:4,000.00or 3 XRs:1,493.33with",Available / Check Site,https://mdcomputers.lk/product/raidmax-6-pin-m-f-connector/
AARCTEC RGB MOUSE PAD ( XL ),"Rs:4,000.00or 3 XRs:1,493.33with",Out of Stock,https://mdcomputers.lk/product/aarctec-rgb-mouse-pad-xl/
