Source_Store,Category,Title,Price,Stock,URL
Techzone,PSU,ARMAGGEDDON VOLTRON OEM 235 BRONZE 235W,"රු5,000",Out of Stock,https://techzone.lk/product/armaggeddon-voltron-oem-235-bronze-235w/
Techzone,PSU,CORSAIR RM750E 750W 80+ GOLD CERTIFIED FULLY MODULAR,"රු43,000",Out of Stock,https://techzone.lk/product/corsair-rm750-750w-80-gold-certified-fully-modular/
Techzone,PSU,CORSAIR RM850X 850W 80+ GOLD CERTIFIED FULLY MODULAR,"රු51,500",Out of Stock,https://techzone.lk/product/corsair-rm850x-850w-80-gold-certified-fully-modular/
Techzone,Casing,ARMAGGEDDON NIMITZ TR5000 BLACK CASING,"රු14,500",In Stock,https://techzone.lk/product/casing-armaggeddon-nimitz-tr5000-black/
Techzone,Casing,ARMAGGEDDON TESSARAXX APEX 7BK,"රු13,600",In Stock,https://techzone.lk/product/armaggeddon-tessaraxx-apex-7bk/
Techzone,Casing,ARMAGGEDDON TRITRON PRO 200 WHITE CASING,"රු12,000",In Stock,https://techzone.lk/product/armaggeddon-tritron-pro-200-white-casing-2/
Techzone,Casing,ASUS TUF GT501 RGB MID-TOWER CASE,"රු52,000",In Stock,https://techzone.lk/product/asus-tuf-gt501-rgb-mid-tower-case/
Techzone,Casing,Gamdias AURA GC5 ELITE WITH DIGITAL DISPLAY ARGB MID-TOWER CASE BLACK,"රු14,500",In Stock,https://techzone.lk/product/gamdias-aura-gc5-elite-with-digital-display-argb-mid-tower-case-black/
Techzone,Casing,Gamdias AURA GC9 ARGB MICRO -TOWER CASE,"රු11,500",In Stock,https://techzone.lk/product/gamdias-aura-gc9-argb-micro-tower-case/
Techzone,Casing,Gamdias MARS E5M CASING WITH PSU,"රු9,500",In Stock,https://techzone.lk/product/gamdias-mars-e5m-casing-with-psu/
Techzone,Casing,Gamdias NESO P1 PRO B ARGB MID-TOWER CASE,"රු54,500",In Stock,https://techzone.lk/product/gamdias-neso-p1-pro-b-argb-mid-tower-case/
